ell,Cl,err_Cl,binned
2033,9.769261207651372e+19,4.884630603825687e+18,False
2034,9.75692667181112e+19,4.878463335905561e+18,False
2035,9.744608972070117e+19,4.872304486035059e+18,False
2036,9.732308082743108e+19,4.866154041371554e+18,False
2037,9.720023978190309e+19,4.860011989095155e+18,False
2038,9.707756632817318e+19,4.853878316408659e+18,False
2039,9.695506021075016e+19,4.847753010537508e+18,False
2040,9.683272117459496e+19,4.841636058729748e+18,False
2041,9.671054896511925e+19,4.835527448255962e+18,False
2042,9.658854332818465e+19,4.829427166409232e+18,False
2043,9.646670401010192e+19,4.823335200505096e+18,False
2044,9.634503075763e+19,4.817251537881501e+18,False
2045,9.622352331797484e+19,4.811176165898743e+18,False
2046,9.610218143878865e+19,4.805109071939432e+18,False
2047,9.598100486816873e+19,4.799050243408436e+18,False
2048,9.585999335465709e+19,4.792999667732855e+18,False
2049,9.57391466472388e+19,4.78695733236194e+18,False
2050,9.561846449534147e+19,4.780923224767073e+18,False
2051,9.549794664883413e+19,4.774897332441706e+18,False
2052,9.537759285802679e+19,4.768879642901339e+18,False
2053,9.525740287366863e+19,4.762870143683431e+18,False
2054,9.513737644694795e+19,4.756868822347398e+18,False
2055,9.501751332949041e+19,4.750875666474521e+18,False
2056,9.489781327335927e+19,4.744890663667964e+18,False
2057,9.477827603105315e+19,4.738913801552657e+18,False
2058,9.465890135550598e+19,4.732945067775299e+18,False
2059,9.453968900008568e+19,4.726984450004284e+18,False
2060,9.442063871859384e+19,4.721031935929692e+18,False
2061,9.430175026526395e+19,4.715087513263197e+18,False
2062,9.418302339476102e+19,4.709151169738051e+18,False
2063,9.406445786218063e+19,4.703222893109032e+18,False
2064,9.394605342304813e+19,4.697302671152407e+18,False
2065,9.382780983331742e+19,4.691390491665871e+18,False
2066,9.370972684937016e+19,4.685486342468509e+18,False
2067,9.359180422801503e+19,4.679590211400752e+18,False
2068,9.34740417264869e+19,4.673702086324346e+18,False
2069,9.335643910244563e+19,4.667821955122281e+18,False
2070,9.323899611397535e+19,4.661949805698768e+18,False
2071,9.312171251958337e+19,4.656085625979169e+18,False
2072,9.300458807820008e+19,4.650229403910004e+18,False
2073,9.288762254917686e+19,4.644381127458844e+18,False
2074,9.277081569228613e+19,4.638540784614307e+18,False
2075,9.265416726772005e+19,4.632708363386002e+18,False
2076,9.253767703608995e+19,4.626883851804498e+18,False
2077,9.242134475842504e+19,4.621067237921252e+18,False
2078,9.23051701961719e+19,4.615258509808595e+18,False
2079,9.218915311119337e+19,4.6094576555596687e+18,False
2080,9.207329326576797e+19,4.603664663288399e+18,False
2081,9.195759042258877e+19,4.5978795211294387e+18,False
2082,9.184204434476258e+19,4.592102217238129e+18,False
2083,9.172665479580906e+19,4.586332739790453e+18,False
2084,9.161142153966023e+19,4.580571076983012e+18,False
2085,9.1496344340659e+19,4.57481721703295e+18,False
2086,9.138142296355884e+19,4.5690711481779425e+18,False
2087,9.126665717352248e+19,4.563332858676124e+18,False
2088,9.115204673612171e+19,4.5576023368060856e+18,False
2089,9.103759141733578e+19,4.551879570866789e+18,False
2090,9.092329098355103e+19,4.5461645491775514e+18,False
2091,9.080914520155975e+19,4.540457260077988e+18,False
2092,9.069515383855999e+19,4.5347576919279995e+18,False
2093,9.058131666215374e+19,4.5290658331076874e+18,False
2094,9.046763344034682e+19,4.523381672017341e+18,False
2095,9.035410394154769e+19,4.5177051970773847e+18,False
2096,9.024072793456699e+19,4.5120363967283497e+18,False
2097,9.01275051886164e+19,4.5063752594308204e+18,False
2098,9.001443547330768e+19,4.5007217736653844e+18,False
2099,8.990151855865217e+19,4.4950759279326085e+18,False
2100,8.978875421506003e+19,4.4894377107530015e+18,False
2101,8.967614221333902e+19,4.483807110666951e+18,False
2102,8.956368232469388e+19,4.478184116234694e+18,False
2103,8.945137432072552e+19,4.472568716036276e+18,False
2104,8.933921797343053e+19,4.466960898671527e+18,False
2105,8.92272130551997e+19,4.4613606527599857e+18,False
2106,8.91153593388176e+19,4.4557679669408804e+18,False
2107,8.900365659746181e+19,4.4501828298730906e+18,False
2108,8.88921046047021e+19,4.4446052302351053e+18,False
2109,8.878070313449942e+19,4.4390351567249715e+18,False
2110,8.86694519612053e+19,4.433472598060265e+18,False
2111,8.85583508595608e+19,4.42791754297804e+18,False
2112,8.844739960469625e+19,4.422369980234813e+18,False
2113,8.833659797212987e+19,4.4168298986064937e+18,False
2114,8.822594573776717e+19,4.411297286888359e+18,False
2115,8.81154426779001e+19,4.405772133895005e+18,False
2116,8.800508856920673e+19,4.400254428460337e+18,False
2117,8.789488318874966e+19,4.3947441594374835e+18,False
2118,8.778482631397589e+19,4.3892413156987945e+18,False
2119,8.767491772271549e+19,4.3837458861357747e+18,False
2120,8.756515719318164e+19,4.378257859659082e+18,False
2121,8.74555445039688e+19,4.37277722519844e+18,False
2122,8.734607943405267e+19,4.3673039717026335e+18,False
2123,8.723676176278918e+19,4.361838088139459e+18,False
2124,8.712759126991387e+19,4.356379563495694e+18,False
2125,8.701856773554076e+19,4.3509283867770383e+18,False
2126,8.69096909401618e+19,4.34548454700809e+18,False
2127,8.680096066464625e+19,4.340048033232313e+18,False
2128,8.669237669023952e+19,4.3346188345119764e+18,False
2129,8.6583938798563e+19,4.32919693992815e+18,False
2130,8.647564677161258e+19,4.3237823385806295e+18,False
2131,8.63675003917584e+19,4.31837501958792e+18,False
2132,8.62594994417438e+19,4.3129749720871905e+18,False
2133,8.615164370468494e+19,4.307582185234247e+18,False
2134,8.604393296406959e+19,4.3021966482034796e+18,False
2135,8.59363670037565e+19,4.296818350187825e+18,False
2136,8.582894560797496e+19,4.291447280398748e+18,False
2137,8.572166856132369e+19,4.2860834280661847e+18,False
2138,8.561453564877021e+19,4.2807267824385106e+18,False
2139,8.550754665565002e+19,4.2753773327825014e+18,False
2140,8.540070136766598e+19,4.2700350683832996e+18,False
2141,8.529399957088767e+19,4.264699978544384e+18,False
2142,8.518744105175022e+19,4.2593720525875113e+18,False
2143,8.508102559705403e+19,4.2540512798527017e+18,False
2144,8.497475299396357e+19,4.248737649698179e+18,False
2145,8.486862303000738e+19,4.2434311515003694e+18,False
2146,8.476263549307645e+19,4.238131774653823e+18,False
2147,8.465679017142408e+19,4.232839508571204e+18,False
2148,8.455108685366478e+19,4.2275543426832394e+18,False
2149,8.444552532877407e+19,4.2222762664387036e+18,False
2150,8.434010538608717e+19,4.217005269304359e+18,False
2151,8.423482681529849e+19,4.2117413407649244e+18,False
2152,8.412968940646097e+19,4.2064844703230484e+18,False
2153,8.402469294998548e+19,4.201234647499274e+18,False
2154,8.391983723663974e+19,4.195991861831987e+18,False
2155,8.381512205754778e+19,4.190756102877389e+18,False
2156,8.371054720418927e+19,4.185527360209464e+18,False
2157,8.3606112468399e+19,4.18030562341995e+18,False
2158,8.350181764236562e+19,4.175090882118281e+18,False
2159,8.339766251863135e+19,4.1698831259315676e+18,False
2160,8.329364689009112e+19,4.164682344504556e+18,False
2161,8.318977054999208e+19,4.159488527499604e+18,False
2162,8.308603329193255e+19,4.1543016645966275e+18,False
2163,8.298243490986148e+19,4.149121745493074e+18,False
2164,8.287897519807773e+19,4.143948759903887e+18,False
2165,8.277565395122959e+19,4.1387826975614797e+18,False
2166,8.267247096431365e+19,4.133623548215683e+18,False
2167,8.256942603267436e+19,4.1284713016337183e+18,False
2168,8.246651895200322e+19,4.1233259476001613e+18,False
2169,8.23637495183385e+19,4.1181874759169254e+18,False
2170,8.226111752806382e+19,4.1130558764031913e+18,False
2171,8.215862277790805e+19,4.107931138895403e+18,False
2172,8.205626506494417e+19,4.102813253247209e+18,False
2173,8.195404418658927e+19,4.0977022093294633e+18,False
2174,8.185195994060299e+19,4.0925979970301496e+18,False
2175,8.175001212508745e+19,4.087500606254373e+18,False
2176,8.164820053848621e+19,4.0824100269243105e+18,False
2177,8.154652497958412e+19,4.077326248979206e+18,False
2178,8.144498524750594e+19,4.072249262375297e+18,False
2179,8.134358114171607e+19,4.067179057085804e+18,False
2180,8.124231246201774e+19,4.062115623100887e+18,False
2181,8.114117900855262e+19,4.057058950427631e+18,False
2182,8.104018058179964e+19,4.0520090290899825e+18,False
2183,8.093931698257476e+19,4.0469658491287383e+18,False
2184,8.083858801202995e+19,4.0419294006014976e+18,False
2185,8.073799347165304e+19,4.036899673582652e+18,False
2186,8.063753316326636e+19,4.0318766581633183e+18,False
2187,8.053720688902662e+19,4.026860344451331e+18,False
2188,8.04370144514239e+19,4.0218507225711954e+18,False
2189,8.033695565328137e+19,4.0168477826640686e+18,False
2190,8.023703029775422e+19,4.011851514887711e+18,False
2191,8.013723818832917e+19,4.006861909416459e+18,False
2192,8.003757912882387e+19,4.001878956441194e+18,False
2193,7.99380529233863e+19,3.9969026461693153e+18,False
2194,7.983865937649377e+19,3.9919329688246886e+18,False
2195,7.973939829295271e+19,3.986969914647636e+18,False
2196,7.964026947789755e+19,3.9820134738948777e+18,False
2197,7.954127273679079e+19,3.9770636368395397e+18,False
2198,7.944240787542142e+19,3.9721203937710715e+18,False
2199,7.934367469990497e+19,3.967183734995249e+18,False
2200,7.92450730166825e+19,3.962253650834125e+18,False
2201,7.914660263252034e+19,3.957330131626017e+18,False
2202,7.904826335450897e+19,3.9524131677254487e+18,False
2203,7.895005499006267e+19,3.9475027495031337e+18,False
2204,7.88519773469188e+19,3.94259886734594e+18,False
2205,7.875403023313728e+19,3.9377015116568643e+18,False
2206,7.865621345709975e+19,3.932810672854988e+18,False
2207,7.855852682750906e+19,3.927926341375453e+18,False
2208,7.846097015338849e+19,3.9230485076694246e+18,False
2209,7.836354324408158e+19,3.918177162204079e+18,False
2210,7.826624590925082e+19,3.9133122954625413e+18,False
2211,7.81690779588775e+19,3.908453897943875e+18,False
2212,7.807203920326084e+19,3.9036019601630423e+18,False
2213,7.797512945301766e+19,3.898756472650883e+18,False
2214,7.787834851908146e+19,3.893917425954073e+18,False
2215,7.778169621270179e+19,3.88908481063509e+18,False
2216,7.76851723454438e+19,3.88425861727219e+18,False
2217,7.758877672918773e+19,3.879438836459387e+18,False
2218,7.749250917612783e+19,3.874625458806392e+18,False
2219,7.739636949877223e+19,3.8698184749386117e+18,False
2220,7.730035750994192e+19,3.865017875497096e+18,False
2221,7.720447302277061e+19,3.860223651138531e+18,False
2222,7.710871585070367e+19,3.8554357925351834e+18,False
2223,7.701308580749764e+19,3.8506542903748823e+18,False
2224,7.691758270721974e+19,3.845879135360987e+18,False
2225,7.682220636424728e+19,3.8411103182123643e+18,False
2226,7.672695659326682e+19,3.836347829663341e+18,False
2227,7.663183320927378e+19,3.831591660463689e+18,False
2228,7.653683602757162e+19,3.826841801378581e+18,False
2229,7.644196486377166e+19,3.822098243188583e+18,False
2230,7.6347219533792e+19,3.8173609766896005e+18,False
2231,7.625259985385711e+19,3.812629992692856e+18,False
2232,7.615810564049717e+19,3.8079052820248586e+18,False
2233,7.606373671054788e+19,3.8031868355273943e+18,False
2234,7.596949288114913e+19,3.7984746440574566e+18,False
2235,7.587537396974495e+19,3.793768698487248e+18,False
2236,7.578137979408276e+19,3.789068989704138e+18,False
2237,7.568751017221285e+19,3.784375508610643e+18,False
2238,7.55937649224876e+19,3.77968824612438e+18,False
2239,7.55001438635611e+19,3.7750071931780547e+18,False
2240,7.540664681438834e+19,3.7703323407194173e+18,False
2241,7.531327359422497e+19,3.7656636797112484e+18,False
2242,7.522002402262637e+19,3.761001201131319e+18,False
2243,7.512689791944715e+19,3.756344895972358e+18,False
2244,7.503389510484061e+19,3.751694755242031e+18,False
2245,7.494101539925837e+19,3.747050769962919e+18,False
2246,7.484825862344938e+19,3.742412931172469e+18,False
2247,7.475562459845956e+19,3.7377812299229783e+18,False
2248,7.466311314563123e+19,3.7331556572815616e+18,False
2249,7.457072408660261e+19,3.728536204330131e+18,False
2250,7.447845724330703e+19,3.723922862165352e+18,False
2251,7.438631243797248e+19,3.7193156218986245e+18,False
2252,7.429428949312107e+19,3.714714474656054e+18,False
2253,7.420238823156831e+19,3.7101194115784156e+18,False
2254,7.411060847642291e+19,3.705530423821146e+18,False
2255,7.401895005108566e+19,3.7009475025542835e+18,False
2256,7.392741277924937e+19,3.696370638962469e+18,False
2257,7.383599648489783e+19,3.6917998242448916e+18,False
2258,7.374470099230593e+19,3.6872350496152965e+18,False
2259,7.365352612603826e+19,3.682676306301913e+18,False
2260,7.356247171094919e+19,3.6781235855474596e+18,False
2261,7.34715375721819e+19,3.673576878609095e+18,False
2262,7.338072353516828e+19,3.6690361767584143e+18,False
2263,7.3290029425627865e+19,3.6645014712813937e+18,False
2264,7.319945506956757e+19,3.659972753478379e+18,False
2265,7.310900029328102e+19,3.655450014664051e+18,False
2266,7.3018664923348296e+19,3.650933246167415e+18,False
2267,7.2928448786634785e+19,3.6464224393317396e+18,False
2268,7.283835171029124e+19,3.641917585514562e+18,False
2269,7.27483735217528e+19,3.63741867608764e+18,False
2270,7.265851404873883e+19,3.632925702436942e+18,False
2271,7.256877311925193e+19,3.628438655962597e+18,False
2272,7.247915056157771e+19,3.623957528078886e+18,False
2273,7.2389646204284084e+19,3.6194823102142044e+18,False
2274,7.230025987622103e+19,3.6150129938110515e+18,False
2275,7.22109914065195e+19,3.610549570325975e+18,False
2276,7.212184062459138e+19,3.606092031229569e+18,False
2277,7.203280736012857e+19,3.6016403680064287e+18,False
2278,7.1943891443102966e+19,3.5971945721551483e+18,False
2279,7.18550927037653e+19,3.592754635188265e+18,False
2280,7.176641097264496e+19,3.5883205486322483e+18,False
2281,7.16778460805494e+19,3.58389230402747e+18,False
2282,7.158939785856368e+19,3.5794698929281843e+18,False
2283,7.150106613804974e+19,3.575053306902487e+18,False
2284,7.141285075064605e+19,3.570642537532303e+18,False
2285,7.132475152826686e+19,3.566237576413343e+18,False
2286,7.12367683031021e+19,3.5618384151551053e+18,False
2287,7.114890090761633e+19,3.557445045380817e+18,False
2288,7.10611491745485e+19,3.553057458727425e+18,False
2289,7.097351293691138e+19,3.548675646845569e+18,False
2290,7.088599202799117e+19,3.5442996013995587e+18,False
2291,7.07985862813467e+19,3.539929314067335e+18,False
2292,7.071129553080904e+19,3.5355647765404524e+18,False
2293,7.0624119610481025e+19,3.5312059805240515e+18,False
2294,7.053705835473681e+19,3.5268529177368407e+18,False
2295,7.045011159822108e+19,3.5225055799110543e+18,False
2296,7.036327917584875e+19,3.518163958792438e+18,False
2297,7.027656092280437e+19,3.513828046140219e+18,False
2298,7.01899566745418e+19,3.50949783372709e+18,False
2299,7.010346626678329e+19,3.5051733133391647e+18,False
2300,7.001708953551937e+19,3.500854476775969e+18,False
2301,6.993082631700804e+19,3.4965413158504023e+18,False
2302,6.984467644777464e+19,3.492233822388732e+18,False
2303,6.9758639764610834e+19,3.487931988230542e+18,False
2304,6.9672716104574525e+19,3.4836358052287263e+18,False
2305,6.9586905304989065e+19,3.4793452652494536e+18,False
2306,6.950120720344308e+19,3.4750603601721544e+18,False
2307,6.9415621637789565e+19,3.4707810818894787e+18,False
2308,6.9330148446145675e+19,3.466507422307284e+18,False
2309,6.924478746689203e+19,3.462239373344602e+18,False
2310,6.91595385386725e+19,3.457976926933625e+18,False
2311,6.907440150039332e+19,3.453720075019666e+18,False
2312,6.8989376191222874e+19,3.449468809561144e+18,False
2313,6.890446245059102e+19,3.4452231225295514e+18,False
2314,6.881966011818891e+19,3.4409830059094456e+18,False
2315,6.873496903396802e+19,3.4367484516984013e+18,False
2316,6.865038903814003e+19,3.432519451907002e+18,False
2317,6.856591997117611e+19,3.428295998558806e+18,False
2318,6.848156167380672e+19,3.424078083690336e+18,False
2319,6.839731398702071e+19,3.419865699351036e+18,False
2320,6.8313176752065135e+19,3.415658837603257e+18,False
2321,6.822914981044459e+19,3.41145749052223e+18,False
2322,6.814523300392104e+19,3.407261650196052e+18,False
2323,6.806142617451283e+19,3.4030713087256417e+18,False
2324,6.797772916449462e+19,3.398886458224731e+18,False
2325,6.789414181639665e+19,3.394707090819833e+18,False
2326,6.7810663973004485e+19,3.3905331986502246e+18,False
2327,6.772729547735838e+19,3.3863647738679194e+18,False
2328,6.7644036172752716e+19,3.382201808637636e+18,False
2329,6.7560885902735606e+19,3.3780442951367803e+18,False
2330,6.747784451110873e+19,3.3738922255554365e+18,False
2331,6.739491184192627e+19,3.3697455920963133e+18,False
2332,6.731208773949487e+19,3.3656043869747436e+18,False
2333,6.72293720483728e+19,3.3614686024186404e+18,False
2334,6.714676461337013e+19,3.3573382306685066e+18,False
2335,6.706426527954744e+19,3.353213263977372e+18,False
2336,6.698187389221593e+19,3.3490936946107965e+18,False
2337,6.689959029693656e+19,3.3449795148468285e+18,False
2338,6.68174143395201e+19,3.340870716976005e+18,False
2339,6.673534586602607e+19,3.3367672933013033e+18,False
2340,6.665338472276262e+19,3.3326692361381315e+18,False
2341,6.657153075628586e+19,3.328576537814293e+18,False
2342,6.6489783813399814e+19,3.324489190669991e+18,False
2343,6.640814374115537e+19,3.3204071870577684e+18,False
2344,6.632661038685019e+19,3.31633051934251e+18,False
2345,6.624518359802812e+19,3.312259179901406e+18,False
2346,6.616386322247894e+19,3.308193161123947e+18,False
2347,6.6082649108237525e+19,3.3041324554118764e+18,False
2348,6.600154110358365e+19,3.3000770551791826e+18,False
2349,6.592053905704144e+19,3.2960269528520724e+18,False
2350,6.583964281737908e+19,3.291982140868954e+18,False
2351,6.5758852233608086e+19,3.2879426116804045e+18,False
2352,6.5678167154983e+19,3.28390835774915e+18,False
2353,6.559758743100089e+19,3.2798793715500447e+18,False
2354,6.551711291140108e+19,3.275855645570054e+18,False
2355,6.54367434461644e+19,3.27183717230822e+18,False
2356,6.5356478885512856e+19,3.267823944275643e+18,False
2357,6.527631907990924e+19,3.263815953995462e+18,False
2358,6.519626388005674e+19,3.2598131940028375e+18,False
2359,6.511631313689827e+19,3.2558156568449137e+18,False
2360,6.50364667016161e+19,3.2518233350808054e+18,False
2361,6.49567244256316e+19,3.24783622128158e+18,False
2362,6.4877086160604545e+19,3.2438543080302275e+18,False
2363,6.479755175843282e+19,3.2398775879216415e+18,False
2364,6.4718121071251866e+19,3.2359060535625933e+18,False
2365,6.463879395143428e+19,3.231939697571714e+18,False
2366,6.455957025158958e+19,3.2279785125794796e+18,False
2367,6.448044982456336e+19,3.224022491228168e+18,False
2368,6.440143252343716e+19,3.2200716261718584e+18,False
2369,6.432251820152783e+19,3.2161259100763914e+18,False
2370,6.424370671238746e+19,3.212185335619373e+18,False
2371,6.416499790980235e+19,3.2082498954901176e+18,False
2372,6.408639164779313e+19,3.2043195823896566e+18,False
2373,6.40078877806139e+19,3.200394389030695e+18,False
2374,6.392948616275223e+19,3.196474308137612e+18,False
2375,6.385118664892833e+19,3.192559332446417e+18,False
2376,6.377298909409478e+19,3.1886494547047393e+18,False
2377,6.3694893353436135e+19,3.184744667671807e+18,False
2378,6.36168992823684e+19,3.18084496411842e+18,False
2379,6.353900673653879e+19,3.1769503368269394e+18,False
2380,6.346121557182502e+19,3.173060778591251e+18,False
2381,6.338352564433507e+19,3.1691762822167537e+18,False
2382,6.330593681040667e+19,3.1652968405203333e+18,False
2383,6.322844892660708e+19,3.161422446330354e+18,False
2384,6.315106184973232e+19,3.157553092486616e+18,False
2385,6.307377543680697e+19,3.1536887718403487e+18,False
2386,6.299658954508373e+19,3.149829477254187e+18,False
2387,6.2919504032043065e+19,3.1459752016021535e+18,False
2388,6.284251875539249e+19,3.1421259377696246e+18,False
2389,6.276563357306649e+19,3.138281678653325e+18,False
2390,6.268884834322588e+19,3.134442417161294e+18,False
2391,6.261216292425763e+19,3.130608146212882e+18,False
2392,6.253557717477413e+19,3.1267788587387064e+18,False
2393,6.2459090953612935e+19,3.122954547680647e+18,False
2394,6.238270411983637e+19,3.119135205991819e+18,False
2395,6.23064165327312e+19,3.1153208266365604e+18,False
2396,6.223022805180793e+19,3.1115114025903964e+18,False
2397,6.215413853680071e+19,3.1077069268400353e+18,False
2398,6.20781478476666e+19,3.1039073923833303e+18,False
2399,6.200225584458559e+19,3.10011279222928e+18,False
2400,6.192646238795978e+19,3.0963231193979894e+18,False
2401,6.185076733841313e+19,3.092538366920657e+18,False
2402,6.177517055679103e+19,3.0887585278395515e+18,False
2403,6.169967190416007e+19,3.0849835952080036e+18,False
2404,6.162427124180735e+19,3.0812135620903675e+18,False
2405,6.154896843124022e+19,3.077448421562011e+18,False
2406,6.147376333418579e+19,3.0736881667092895e+18,False
2407,6.139865581259076e+19,3.0699327906295383e+18,False
2408,6.132364572862074e+19,3.0661822864310374e+18,False
2409,6.124873294465996e+19,3.0624366472329984e+18,False
2410,6.117391732331085e+19,3.058695866165543e+18,False
2411,6.109919872739378e+19,3.054959936369689e+18,False
2412,6.102457701994636e+19,3.051228850997318e+18,False
2413,6.095005206422336e+19,3.0475026032111683e+18,False
2414,6.087562372369601e+19,3.043781186184801e+18,False
2415,6.080129186205205e+19,3.040064593102603e+18,False
2416,6.0727056343194714e+19,3.036352817159736e+18,False
2417,6.0652917031242875e+19,3.032645851562144e+18,False
2418,6.0578873790530314e+19,3.0289436895265157e+18,False
2419,6.050492648560567e+19,3.0252463242802836e+18,False
2420,6.0431074981231575e+19,3.021553749061579e+18,False
2421,6.035731914238467e+19,3.017865957119234e+18,False
2422,6.028365883425497e+19,3.0141829417127485e+18,False
2423,6.021009392224572e+19,3.010504696112286e+18,False
2424,6.013662427197273e+19,3.0068312135986365e+18,False
2425,6.006324974926412e+19,3.0031624874632064e+18,False
2426,5.9989970220159885e+19,2.9994985110079944e+18,False
2427,5.991678555091173e+19,2.9958392775455867e+18,False
2428,5.9843695607982285e+19,2.992184780399114e+18,False
2429,5.977070025804503e+19,2.9885350129022515e+18,False
2430,5.969779936798375e+19,2.984889968399188e+18,False
2431,5.962499280489238e+19,2.9812496402446193e+18,False
2432,5.9552280436074275e+19,2.977614021803714e+18,False
2433,5.94796621290421e+19,2.973983106452105e+18,False
2434,5.940713775151729e+19,2.970356887575865e+18,False
2435,5.933470717142987e+19,2.9667353585714934e+18,False
2436,5.926237025691786e+19,2.963118512845893e+18,False
2437,5.919012687632695e+19,2.9595063438163476e+18,False
2438,5.9117976898210185e+19,2.9558988449105096e+18,False
2439,5.904592019132762e+19,2.952296009566381e+18,False
2440,5.8973956624645775e+19,2.948697831232289e+18,False
2441,5.890208606733748e+19,2.945104303366874e+18,False
2442,5.883030838878121e+19,2.941515419439061e+18,False
2443,5.875862345856113e+19,2.937931172928057e+18,False
2444,5.868703114646626e+19,2.934351557323313e+18,False
2445,5.861553132249045e+19,2.930776566124523e+18,False
2446,5.854412385683179e+19,2.92720619284159e+18,False
2447,5.847280861989248e+19,2.9236404309946245e+18,False
2448,5.840158548227812e+19,2.920079274113906e+18,False
2449,5.833045431479767e+19,2.9165227157398835e+18,False
2450,5.82594149884628e+19,2.9129707494231404e+18,False
2451,5.818846737448789e+19,2.9094233687243945e+18,False
2452,5.8117611344289235e+19,2.905880567214462e+18,False
2453,5.804684676948498e+19,2.902342338474249e+18,False
2454,5.797617352189456e+19,2.898808676094728e+18,False
2455,5.790559147353866e+19,2.895279573676933e+18,False
2456,5.783510049663835e+19,2.891755024831918e+18,False
2457,5.776470046361513e+19,2.888235023180757e+18,False
2458,5.7694391247090385e+19,2.8847195623545196e+18,False
2459,5.762417271988521e+19,2.881208635994261e+18,False
2460,5.755404475501979e+19,2.87770223775099e+18,False
2461,5.748400722571315e+19,2.8742003612856576e+18,False
2462,5.74140600053828e+19,2.87070300026914e+18,False
2463,5.734420296764452e+19,2.8672101483822264e+18,False
2464,5.72744359863118e+19,2.86372179931559e+18,False
2465,5.720475893539547e+19,2.8602379467697736e+18,False
2466,5.713517168910343e+19,2.856758584455172e+18,False
2467,5.706567412184052e+19,2.853283706092026e+18,False
2468,5.699626610820767e+19,2.849813305410384e+18,False
2469,5.692694752300191e+19,2.846347376150096e+18,False
2470,5.6857718241215865e+19,2.8428859120607933e+18,False
2471,5.678857813803768e+19,2.8394289069018844e+18,False
2472,5.671952708885013e+19,2.835976354442507e+18,False
2473,5.665056496923083e+19,2.8325282484615414e+18,False
2474,5.658169165495144e+19,2.829084582747572e+18,False
2475,5.651290702197773e+19,2.8256453510988867e+18,False
2476,5.644421094646892e+19,2.8222105473234463e+18,False
2477,5.637560330477735e+19,2.818780165238868e+18,False
2478,5.630708397344826e+19,2.815354198672413e+18,False
2479,5.623865282921958e+19,2.811932641460979e+18,False
2480,5.617030974902113e+19,2.8085154874510566e+18,False
2481,5.61020546099747e+19,2.805102730498735e+18,False
2482,5.603388728939344e+19,2.801694364469672e+18,False
2483,5.5965807664781844e+19,2.798290383239092e+18,False
2484,5.589781561383499e+19,2.79489078069175e+18,False
2485,5.582991101443847e+19,2.7914955507219236e+18,False
2486,5.576209374466793e+19,2.7881046872333967e+18,False
2487,5.569436368278893e+19,2.784718184139447e+18,False
2488,5.5626720707256295e+19,2.781336035362815e+18,False
2489,5.555916469671399e+19,2.7779582348356997e+18,False
2490,5.54916955299947e+19,2.774584776499735e+18,False
2491,5.542431308611965e+19,2.7712156543059825e+18,False
2492,5.535701724429795e+19,2.7678508622148977e+18,False
2493,5.528980788392659e+19,2.76449039419633e+18,False
2494,5.5222684884589806e+19,2.76113424422949e+18,False
2495,5.515564812605909e+19,2.757782406302955e+18,False
2496,5.508869748829258e+19,2.754434874414629e+18,False
2497,5.502183285143472e+19,2.751091642571736e+18,False
2498,5.495505409581613e+19,2.7477527047908065e+18,False
2499,5.488836110195319e+19,2.7444180550976594e+18,False
2500,5.482175375054761e+19,2.7410876875273805e+18,False
2501,5.475523192248618e+19,2.737761596124309e+18,False
2502,5.468879549884044e+19,2.734439774942022e+18,False
2503,5.462244436086632e+19,2.7311222180433157e+18,False
2504,5.455617839000392e+19,2.727808919500196e+18,False
2505,5.448999746787702e+19,2.7244998733938514e+18,False
2506,5.442390147629283e+19,2.7211950738146417e+18,False
2507,5.4357890297241666e+19,2.7178945148620836e+18,False
2508,5.429196381289668e+19,2.714598190644834e+18,False
